year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,0,4,1,0,52500,0,31310,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,0,17,1,0,3,13,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,409,5,0,0,1
98,0,4,1,0,112500,0,9865,1,1,3,1,0,0,0,0,0,0,0,0,7,1,0,1,33,33,0,8,55,0,6,1,8,0,4,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,85,5,0,0,1
98,1,5,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,72,1,6,0,13,0,5,3,1,0,0,0,2,6,8,0,1255,0,0,0,0,0,1255,0,5,0,0,1
98,0,4,1,0,175000,0,33770,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,12,54,0,6,2,5,0,1,3,0,1,22,61,1,3,4,1,9760,9505,0,0,0,0,0,501,2,0,0,1
98,0,4,1,1,999999,375,26235,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,10,10,0,12,39,0,6,2,4,0,5,3,2,1,22,61,1,0,8,1,655,655,0,0,0,0,0,447,2,0,0,1
98,0,4,1,0,37500,0,30515,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,16,1,1,3,13,1,7,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,342,2,0,0,1
98,0,4,1,0,77500,0,60190,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,8,0,16,1,6,3,13,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,387,5,0,0,1
98,0,4,1,1,999999,325,29610,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,26,0,4,3,12,0,5,3,0,1,21,45,1,5,6,1,19320,19245,0,0,0,0,0,501,2,0,0,0
98,0,4,1,1,999999,325,23005,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,12,20,0,6,2,3,0,3,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,392,3,0,0,1
98,0,4,1,1,999999,325,31225,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,31,1,6,2,13,0,0,3,0,1,33,48,1,5,4,1,22380,21325,0,0,0,0,0,501,5,6,0,1
98,0,4,1,0,85000,0,14235,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,67,0,6,2,12,0,0,3,1,0,0,0,2,6,8,0,1840,0,0,0,1255,0,0,323,2,0,0,1
98,0,4,1,1,999999,325,34010,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,27,1,6,2,13,0,1,3,0,1,21,66,1,5,2,1,20005,20005,0,0,0,0,0,501,3,2,0,1
98,0,4,1,1,999999,500,17005,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,9,25,1,6,0,13,0,5,3,0,1,41,68,1,5,4,1,17505,17505,0,0,0,0,0,461,3,0,0,1
98,0,4,1,0,112500,0,48315,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,21,1,6,3,13,1,5,2,0,1,24,47,1,4,4,1,9595,9595,0,0,0,0,0,461,2,0,0,1
98,0,4,1,0,999999,0,13685,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,19,0,1,3,12,1,5,2,2,1,22,61,1,1,8,1,3005,3005,0,0,0,0,0,179,5,0,0,1
98,0,4,1,0,175000,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,11,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,1,999999,175,10010,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,3,0,3,44,1,1,2,13,1,0,2,0,1,20,9,1,5,0,1,5005,5005,0,0,0,0,0,135,5,2,0,1
98,0,4,1,1,999999,185,4005,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,4,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,37,5,0,2,1
98,0,4,1,1,999999,375,46065,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,3,27,0,6,2,12,0,1,3,0,1,61,93,1,5,6,1,11060,11005,0,0,0,0,0,501,4,2,0,1
98,0,4,1,0,112500,0,59220,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,20,0,6,3,12,1,5,2,0,1,28,45,1,5,1,1,5005,5005,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,112500,0,26880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,77,0,6,5,3,0,1,3,1,0,0,0,2,6,8,0,26880,0,0,0,1875,0,0,501,2,6,0,1
98,0,4,1,0,112500,0,12195,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,25,0,6,3,12,0,1,3,0,1,41,72,1,3,4,1,7005,7005,0,0,0,0,0,214,2,0,0,1
98,0,4,1,0,200000,0,31270,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,59,0,6,2,12,0,5,3,0,1,38,68,1,5,5,1,13930,13005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,999999,0,75000,1,1,2,1,2,0,1,1,0,1,0,0,12,0,0,1,99,99,7,0,18,0,6,3,12,1,3,0,1,0,18,44,1,0,8,1,225,225,0,0,0,0,0,496,5,0,0,1
98,0,4,1,1,999999,262,17020,1,0,1,0,3,0,1,0,0,0,0,0,3,0,0,1,99,99,1,3,55,0,6,0,4,0,6,3,1,0,0,0,2,6,8,0,5010,0,0,0,0,3005,0,298,5,2,0,1
98,0,4,1,1,999999,212,11005,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,17,0,6,3,12,1,4,2,0,1,16,15,1,3,3,1,4005,4005,0,0,0,0,0,106,3,0,0,0
98,0,4,1,0,72500,0,36785,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,11,16,1,6,3,13,1,3,2,0,1,11,11,1,6,1,0,4165,0,0,0,0,4165,0,497,3,0,0,0
98,0,4,1,1,999999,237,1955,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,3,23,0,1,4,3,0,5,3,1,0,18,44,1,6,8,0,1955,0,0,0,0,1955,0,39,3,1,0,1
98,0,4,1,0,999999,0,65550,1,2,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,20,1,6,3,13,0,5,3,0,1,17,11,1,0,2,1,45,45,0,0,0,0,0,501,5,0,0,0
98,0,4,1,1,999999,237,13895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,22,0,6,3,12,0,0,3,0,1,35,49,1,5,4,1,13895,13895,0,0,0,0,0,366,5,2,0,0
98,0,4,1,1,999999,262,20210,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,2,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,344,5,0,2,1
98,0,4,1,0,95000,0,5060,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,26,1,6,3,13,1,1,1,0,1,23,18,0,0,0,1,12415,0,205,0,0,0,12005,327,5,0,0,0
98,0,4,1,1,999999,135,2605,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,62,1,6,3,13,0,5,3,1,0,24,16,0,2,8,1,2605,0,2605,0,0,0,0,69,5,5,1,1
98,0,4,1,1,999999,212,9710,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,63,0,6,0,12,0,5,3,0,1,24,44,1,5,1,1,9710,9585,0,0,0,0,0,256,3,1,0,1
98,0,4,1,1,999999,375,18130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,27,1,1,3,13,0,0,3,0,1,18,44,1,3,4,1,18130,18005,0,0,0,0,0,478,5,1,0,1
98,0,4,1,0,23750,0,50555,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,54,0,1,2,7,0,3,3,0,1,22,18,1,2,4,1,20550,15045,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,95000,0,29615,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,0,6,3,12,1,4,0,0,1,24,47,1,5,1,1,3605,3605,0,0,0,0,0,340,2,0,0,1
98,0,4,1,1,999999,375,0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,11,26,0,6,2,12,1,1,2,1,0,34,67,1,6,8,0,0,0,0,0,0,0,0,1,5,0,0,1
98,0,4,1,1,999999,237,0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,0,0,12,24,0,6,2,4,0,2,3,0,1,22,18,1,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0
98,0,4,1,1,999999,450,5855,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,22,0,6,3,12,1,0,0,0,1,37,78,1,3,4,1,5855,5855,0,0,0,0,0,154,5,1,0,1
98,0,4,1,1,999999,375,29820,1,1,1,1,0,0,0,0,0,0,2,1,5,3,2,1,8,1,0,3,29,1,6,2,13,0,5,3,0,1,22,10,0,5,7,1,28010,27505,505,0,0,0,0,343,2,2,0,1
98,0,4,1,0,67500,0,29580,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,61,0,6,2,4,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,999999,0,7010,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,63,1,6,2,13,0,0,3,1,0,20,9,0,0,8,1,7010,0,3005,0,4005,0,0,144,5,7,0,1
98,0,4,1,0,28750,0,8285,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,3,0,13,0,1,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,67,2,0,2,1
98,0,4,1,0,175000,0,53815,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,13,0,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,2,0,2,1
98,0,4,1,0,175000,0,20810,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,40,0,6,3,12,1,1,2,0,1,20,31,1,3,2,1,20810,20005,0,0,0,0,805,501,2,5,0,1
98,0,4,1,1,999999,450,15005,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,1,0,3,29,1,1,2,13,0,0,3,0,1,31,33,1,5,4,1,15005,15005,0,0,0,0,0,203,5,1,0,1
98,0,4,1,1,999999,325,5515,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,10,20,1,6,3,13,1,0,2,0,1,24,47,1,6,1,0,305,0,0,0,0,0,305,113,3,0,0,0
98,0,4,1,0,999999,0,28275,1,1,2,1,0,0,0,0,0,0,0,0,6,1,0,1,43,43,0,7,79,0,6,5,10,0,8,3,1,0,0,0,2,6,8,0,3005,0,0,0,0,3005,0,281,5,0,0,1
98,0,4,1,1,999999,175,16935,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,8,8,0,12,33,0,4,2,3,1,0,2,1,0,35,68,1,6,8,0,0,0,0,0,0,0,0,288,5,0,0,1
98,0,4,1,0,23750,0,20005,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,19,16,0,3,46,1,6,2,13,0,5,3,0,1,33,48,0,5,4,1,20005,20005,0,0,0,0,0,262,2,7,1,1
98,0,4,1,0,85000,0,23505,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,35,1,6,3,13,0,0,3,0,1,32,39,1,5,4,1,23505,23505,0,0,0,0,0,501,3,2,1,0
98,2,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,20,0,6,3,12,1,0,2,0,1,25,44,1,2,0,1,1200,995,0,0,0,0,0,0,5,0,0,0
98,0,4,1,1,999999,262,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,7,5,0,3,26,0,6,4,4,0,5,3,0,1,14,26,1,6,8,0,0,0,0,0,0,0,0,1,3,1,0,1
98,0,4,1,1,999999,115,7505,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,0,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,69,5,0,2,1
98,0,4,1,0,175000,0,60945,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,12,72,1,6,2,13,0,1,3,1,0,0,0,2,6,8,0,38575,0,0,0,4755,0,12435,501,5,0,1,1
98,0,4,1,0,37500,0,30515,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,0,1,3,12,1,4,0,1,0,17,13,1,6,8,0,0,0,0,0,0,0,0,342,2,0,0,1
98,0,4,1,0,999999,0,52895,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,17,12,0,3,42,1,6,2,13,0,1,3,0,1,27,72,1,5,6,1,36890,22005,0,0,0,0,0,501,2,6,0,0
98,0,4,1,1,999999,0,22440,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,1,10,69,0,5,1,4,0,7,3,1,0,0,0,2,6,8,0,4435,0,0,0,605,2985,845,393,5,0,0,1
98,0,4,1,0,85000,0,27355,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,20,20,0,3,47,1,6,2,13,0,0,3,0,1,23,18,1,5,5,1,25050,25005,0,0,0,0,0,479,2,6,1,0
98,0,4,1,0,200000,0,75000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,56,0,6,2,4,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,999999,0,22465,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,19,1,6,3,13,1,5,2,0,1,24,44,1,5,0,1,1205,1205,0,0,0,0,0,394,5,0,0,0
98,0,4,1,0,999999,0,5360,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,76,0,6,5,12,0,5,3,0,1,19,17,0,2,1,1,5360,0,1095,0,0,4265,0,153,5,7,0,1
98,2,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,20,1,6,3,13,1,0,0,0,1,20,9,1,1,1,1,14170,2665,0,0,0,0,0,0,5,0,0,0
98,0,4,1,0,85000,0,26020,1,1,1,1,0,0,0,0,0,0,1,1,4,1,0,1,19,19,0,12,44,0,6,2,4,0,5,3,0,1,11,16,1,5,1,1,5205,5205,0,0,0,0,0,346,2,0,0,1
98,0,4,1,0,57500,0,9410,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,22,22,0,3,59,1,6,2,13,0,2,3,0,1,25,15,1,5,8,1,7005,7005,0,0,0,0,0,165,3,7,0,1
98,0,4,1,1,999999,155,9005,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,3,0,0,12,26,0,6,2,4,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,122,5,0,0,1
98,0,4,1,0,112500,0,19110,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,10,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,258,5,0,2,1
98,0,4,1,0,95000,0,28230,1,1,2,1,0,0,0,0,0,0,0,0,6,1,0,1,46,46,0,7,79,0,6,5,6,0,6,3,1,0,0,0,2,6,8,0,4310,0,0,0,3655,0,655,281,5,0,0,1
98,0,4,1,1,999999,125,3445,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,2,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,69,5,0,2,1
98,0,4,1,1,999999,212,10010,2,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,1,10,24,1,6,3,13,0,2,3,0,1,23,16,1,5,4,1,2005,2005,0,0,0,0,0,100,3,0,0,0
98,0,4,1,1,999999,500,42015,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,7,0,3,45,1,0,2,13,0,0,3,0,1,41,68,1,5,7,1,26005,26005,0,0,0,0,0,501,4,1,1,1
98,0,4,1,0,21250,0,35760,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,0,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,483,5,0,2,1
98,0,4,1,0,67500,0,9245,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,21,0,6,3,12,1,0,0,0,1,24,44,1,5,1,1,5005,5005,0,0,0,0,0,123,2,0,0,1
98,0,4,1,0,77500,0,53145,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,35,35,0,3,60,1,6,2,13,0,5,3,1,0,31,33,1,3,8,1,15010,14005,0,0,0,0,0,501,2,7,0,1
98,0,4,1,0,32500,0,24010,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,9,0,12,28,0,6,2,4,0,5,3,0,1,13,44,1,3,1,1,4005,4005,0,0,0,0,0,325,3,0,0,1
98,0,4,1,0,47500,0,20355,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,14,11,0,12,39,0,6,2,4,0,5,3,1,0,13,10,0,6,8,0,0,0,0,0,0,0,0,275,2,0,0,1
98,0,4,1,1,999999,375,12740,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,17,1,1,3,13,1,3,2,1,0,0,0,2,6,8,0,155,0,0,0,0,155,0,172,5,0,0,1
98,0,4,1,0,112500,0,8245,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,15,10,0,12,34,0,6,2,5,0,5,3,1,0,14,26,1,2,8,1,1655,1655,0,0,0,0,0,95,3,0,0,1
98,0,4,1,1,999999,175,9605,1,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,7,0,9,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,68,5,0,2,1
98,0,4,1,1,999999,155,8050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,26,1,6,3,13,0,1,3,0,1,79,92,1,2,6,1,8050,8005,0,0,0,0,0,212,3,2,0,0
98,0,4,1,1,999999,175,4275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,67,1,1,5,13,1,3,1,1,0,0,0,2,6,8,0,4275,0,0,0,0,4275,0,122,5,5,1,1
98,0,4,1,1,999999,500,16860,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,10,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,145,5,0,2,1
98,0,4,1,1,999999,287,4705,2,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,0,7,1,1,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,55,5,0,2,1
98,0,4,1,1,999999,185,20285,2,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,29,25,0,12,63,0,6,2,5,0,2,3,1,0,0,0,2,6,8,0,4510,0,0,0,0,2825,1685,224,5,0,0,1
98,0,4,1,0,999999,0,36420,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,9,1,6,3,13,1,2,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,418,3,0,2,1
98,0,4,1,1,999999,237,9605,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,5,5,0,3,30,0,6,4,3,0,5,3,0,1,22,61,1,5,5,1,9605,9605,0,0,0,0,0,191,5,2,0,0
98,0,4,1,1,999999,500,38010,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,21,21,0,3,53,1,6,2,13,0,1,3,0,1,41,68,0,5,7,1,24005,24005,0,0,0,0,0,501,5,1,1,1
98,0,4,1,0,137500,0,23765,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,16,13,0,12,36,0,6,2,4,1,0,2,0,1,26,47,1,0,4,1,5005,5005,0,0,0,0,0,321,5,0,0,1
98,0,4,1,0,999999,0,32005,1,1,2,1,0,0,0,0,0,0,1,1,6,3,1,1,10,4,0,12,33,0,6,2,6,0,2,3,1,0,23,18,1,6,8,0,0,0,0,0,0,0,0,318,5,0,0,1
98,0,4,1,0,999999,0,16200,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,40,0,6,2,3,0,4,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,332,2,0,0,1
98,0,4,1,0,47500,0,24765,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,12,10,0,12,32,0,1,2,4,0,0,3,0,1,36,66,1,3,4,1,10760,10475,0,0,0,0,285,335,5,0,0,1
98,0,4,1,0,999999,0,37155,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,65,1,6,2,13,0,5,3,1,0,43,86,1,6,8,0,19345,0,0,0,4675,0,7135,501,5,6,0,1
98,0,4,1,0,999999,0,40005,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,13,13,0,3,56,1,2,2,13,0,6,3,0,1,41,68,0,5,6,1,40005,40005,0,0,0,0,0,501,5,1,0,0
98,0,4,1,1,999999,262,14010,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,3,24,0,6,2,12,1,1,2,0,1,27,72,1,5,1,1,4005,4005,0,0,0,0,0,287,5,2,0,1
98,0,4,1,0,999999,0,16510,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,29,0,6,2,3,0,5,3,0,1,6,19,1,5,4,1,6505,6505,0,0,0,0,0,338,5,0,0,0
98,0,4,1,0,85000,0,28130,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,11,0,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,242,2,0,2,1
98,0,4,1,0,175000,0,72455,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,20,0,6,3,12,0,5,3,0,1,21,45,1,5,5,1,6005,6005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,105,7790,1,0,1,0,1,7,1,0,0,0,0,0,2,0,0,1,99,99,0,0,24,0,6,3,12,1,1,1,0,1,17,13,1,0,0,1,4715,1435,0,0,0,0,3255,159,5,0,0,1
98,0,4,1,0,200000,0,54585,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,12,33,0,6,2,3,0,0,3,0,1,20,8,1,3,5,1,21185,21185,0,0,0,0,0,501,3,0,0,1
98,0,4,1,1,999999,375,26385,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,79,0,6,2,12,0,5,3,1,0,0,0,2,6,8,0,4880,0,0,0,2095,0,0,501,2,0,0,1
98,0,4,1,0,175000,0,37415,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,6,6,0,3,43,1,4,2,13,0,1,3,0,1,38,68,1,5,4,1,37210,37005,0,0,0,0,0,501,2,2,0,1
98,0,4,1,1,999999,237,33020,1,2,2,2,2,0,1,1,0,1,0,0,8,0,0,1,99,99,0,0,3,0,6,3,13,0,8,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,252,5,0,2,1
98,0,4,1,1,999999,262,26660,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,0,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,454,5,0,2,1
98,0,4,1,1,999999,175,11270,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,0,0,24,0,6,3,3,0,5,3,0,1,24,47,1,5,4,1,11270,8985,0,0,0,2285,0,192,3,0,0,1
98,0,4,1,1,999999,287,14010,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,9,9,0,3,31,0,6,0,3,0,0,3,0,1,22,32,1,5,4,1,14010,11605,0,0,0,0,2405,279,3,2,0,1
98,0,4,1,1,999999,237,12005,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,7,5,0,12,39,0,6,2,4,0,3,3,0,1,30,65,1,6,8,0,0,0,0,0,0,0,0,162,2,0,0,1
98,0,4,1,0,77500,0,23005,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,5,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,236,3,0,2,1
98,0,4,1,0,137500,0,40555,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,22,22,0,3,53,1,0,2,13,0,0,3,0,1,23,18,1,5,5,1,34550,34285,0,0,0,0,0,501,1,2,1,1
98,0,4,1,0,85000,0,10005,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,15,0,6,3,12,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,199,5,0,2,1
98,0,4,1,1,999999,95,7260,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,71,0,6,2,7,0,7,3,1,0,0,0,2,6,8,0,2520,0,0,0,2485,35,0,165,5,0,0,1
98,0,4,1,1,999999,165,10005,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,3,1,0,3,28,1,6,2,13,0,6,3,0,1,16,15,1,3,4,1,10005,10005,0,0,0,0,0,135,3,2,0,1
98,0,4,1,1,999999,500,16650,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,0,18,0,6,3,12,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,134,5,0,0,1
98,0,4,1,1,999999,155,9515,2,0,2,1,3,0,3,0,0,0,0,0,4,0,0,1,99,99,0,6,0,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,129,5,0,2,1
98,0,4,1,0,37500,0,13350,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,69,1,4,2,13,0,6,3,1,0,16,15,1,6,8,0,4900,0,0,0,4245,0,655,303,3,2,0,1
98,0,4,1,0,200000,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,15,0,6,3,12,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,501,2,0,2,1
98,0,4,1,0,26250,0,16360,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,3,0,3,32,1,6,2,13,0,5,3,0,1,22,18,1,2,4,1,16360,15485,0,0,0,0,875,221,2,2,0,0
98,0,4,1,1,999999,325,12005,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,2,0,4,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,162,5,0,2,1
