year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,0,1,1,1,999999,282,20000,1,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,7,0,13,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,83,1,0,2,1
99,0,1,1,0,275000,0,79000,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,2,0,12,34,0,2,2,4,0,5,0,0,1,22,51,1,4,1,7,1,24000,24000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,625,29023,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,12,25,0,6,2,3,0,3,0,1,0,29,39,1,5,8,6,1,13698,13698,0,0,0,0,0,291,0,0,0,1
99,0,1,1,1,999999,512,25000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,25,0,6,3,12,0,0,0,0,1,35,66,1,5,6,7,1,25000,25000,0,0,0,0,0,388,0,0,0,1
99,0,1,1,1,999999,362,23000,1,1,1,1,0,0,0,0,0,0,1,1,8,6,0,1,18,5,0,12,38,0,6,2,8,0,6,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,109,1,0,0,1
99,0,1,1,0,112500,0,48000,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,35,0,1,4,12,1,0,2,0,1,19,46,1,5,4,7,1,40000,40000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,625,5000,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,29,1,6,0,13,0,5,0,0,1,25,15,1,5,6,7,1,36000,36000,0,0,0,0,0,501,0,0,1,1
99,0,1,1,1,999999,512,31000,2,1,1,1,0,0,0,0,0,0,2,1,7,5,2,1,8,1,0,3,32,1,6,2,13,0,7,0,0,1,27,22,1,5,4,7,1,16000,16000,0,0,0,0,0,167,1,5,0,1
99,0,1,1,1,999999,575,50000,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,2,2,0,1,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,2,0,2,1
99,0,1,1,0,400000,0,143000,1,1,1,1,0,0,0,0,0,0,2,1,4,1,0,1,23,23,0,3,54,1,6,2,13,0,1,0,0,1,79,92,0,5,7,7,1,105000,100000,0,0,0,0,0,501,1,6,1,1
99,0,1,1,1,999999,875,29000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,35,1,6,3,13,1,1,2,0,1,25,52,0,5,1,7,1,29000,12000,15000,0,0,0,0,450,0,1,0,1
99,0,1,1,1,999999,575,44000,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,12,33,1,6,2,13,0,0,0,2,1,32,34,1,5,8,6,1,22000,22000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,77500,0,47000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,13,0,3,45,1,6,2,13,0,4,0,0,1,20,9,1,5,4,7,1,27000,27000,0,0,0,0,0,362,1,6,1,0
99,0,1,1,0,112500,0,32733,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,79,0,6,5,3,0,1,0,1,0,0,0,2,6,8,5,0,32733,0,0,0,2650,0,0,501,1,8,0,1
99,0,1,1,1,999999,625,24000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,20,0,6,3,12,0,5,0,0,1,11,16,1,5,3,7,1,24000,24000,0,0,0,0,0,372,1,1,0,1
99,0,1,1,0,85000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,46,0,6,0,3,0,5,0,1,0,24,44,1,1,8,6,1,5100,5100,0,0,0,0,0,79,0,0,0,1
99,0,1,1,0,37500,0,17000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,9,0,4,3,13,1,2,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,135,0,0,2,1
99,0,1,1,0,137500,0,54450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,27,1,6,3,13,0,1,0,0,1,41,68,1,5,7,7,1,54450,54000,0,0,0,0,0,501,0,1,0,1
99,0,1,1,1,999999,875,26280,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,30,30,0,3,55,0,1,0,5,0,1,0,0,1,27,64,1,4,3,7,1,25680,25680,0,0,0,0,0,263,1,2,0,1
99,0,1,1,1,999999,875,15708,1,1,1,1,0,0,0,0,0,0,1,1,7,5,0,1,22,9,0,12,42,0,6,2,9,0,6,0,1,0,22,18,1,6,8,1,0,0,0,0,0,0,0,0,78,0,0,0,1
99,0,1,1,0,400000,0,143000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,28,10,0,12,55,0,6,2,3,0,0,0,0,1,38,49,1,4,6,7,1,25000,25000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,350000,0,21418,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,3,52,0,6,2,5,0,0,0,1,0,20,8,1,6,8,2,0,6000,0,0,0,0,0,0,258,1,2,0,1
99,0,1,1,0,350000,0,84600,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,8,5,0,12,40,0,2,2,4,0,5,0,0,1,22,61,1,5,4,7,1,22000,22000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,400000,0,333831,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,42,42,0,7,69,0,6,5,6,0,5,0,1,0,0,0,2,6,8,0,0,4800,0,0,0,0,4800,0,501,0,0,0,1
99,0,1,1,0,225000,0,22691,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,68,0,6,2,4,0,5,0,1,0,22,61,1,6,8,2,0,9444,0,0,0,7020,0,0,303,1,0,0,1
99,0,1,1,1,999999,312,16000,2,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,19,3,0,3,45,0,6,0,5,0,5,0,0,1,23,18,1,3,4,7,1,12500,10000,0,0,900,1600,0,127,1,5,0,1
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,17,1,6,3,13,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,0,1,1,0,137500,0,53000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,47,1,6,2,13,0,0,0,0,1,30,21,1,5,4,7,1,53000,53000,0,0,0,0,0,501,1,2,0,1
99,0,1,1,1,999999,1000,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,9,22,1,6,3,13,1,0,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0,1,1,1,999999,1000,133000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,11,6,0,12,38,0,3,2,5,0,0,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,225000,0,28641,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,9,2,0,12,30,0,6,2,6,0,0,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,173,0,0,0,1
99,0,1,1,0,400000,0,58603,3,1,1,1,3,2,7,2,0,3,0,0,4,0,0,2,99,99,1,5,24,1,2,3,13,1,1,2,0,1,37,78,1,5,4,7,1,1280,1200,0,0,0,0,0,409,0,0,0,1
99,0,1,1,0,400000,0,129000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,15,1,1,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,501,0,0,2,1
99,0,1,1,1,999999,675,7800,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,26,1,6,3,13,0,6,0,0,1,23,18,1,5,1,7,1,7800,7800,0,0,0,0,0,91,0,2,0,0
99,0,1,1,0,350000,0,72993,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,64,1,6,2,13,0,0,0,1,0,41,68,1,6,8,2,0,41906,0,0,0,9042,0,0,501,1,8,0,1
99,0,1,1,1,999999,1000,8180,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,9,28,1,6,3,13,0,1,0,0,1,41,68,1,5,4,7,1,27000,27000,0,0,0,0,0,419,0,0,0,1
99,0,1,1,1,999999,512,12000,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,19,1,6,3,13,0,7,0,0,1,23,18,1,1,4,7,1,7600,7600,0,0,0,0,0,118,0,0,0,1
99,0,1,1,0,400000,0,129791,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,83,1,6,2,13,0,5,0,1,0,0,0,2,6,8,3,0,65188,0,0,0,6585,0,0,501,1,8,0,1
99,0,1,1,0,162500,0,44000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,16,12,0,3,39,1,4,2,13,0,1,0,0,1,23,18,1,5,4,7,1,26000,26000,0,0,0,0,0,350,0,1,0,1
99,0,1,1,0,350000,0,47000,1,2,1,1,4,7,1,3,0,1,2,1,4,0,0,1,99,99,0,3,26,1,6,2,13,0,0,0,0,1,34,53,1,5,4,7,1,28000,28000,0,0,0,0,0,367,1,7,0,1
99,0,1,1,0,85000,0,61794,1,1,2,1,5,0,1,0,0,0,2,1,8,2,0,1,9,7,2,3,31,1,6,2,13,0,5,0,0,1,33,44,1,4,4,7,1,29600,29600,0,0,0,0,0,273,0,2,0,1
99,0,1,1,0,400000,0,79000,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,5,0,3,43,1,4,2,13,0,1,0,0,1,48,87,1,5,4,7,1,74000,74000,0,0,0,0,0,501,0,2,0,1
99,0,1,1,0,350000,0,20400,1,1,1,2,0,0,0,5,0,1,2,1,5,2,0,1,13,10,0,3,39,1,6,2,13,0,5,0,0,1,11,11,1,5,4,7,1,15000,15000,0,0,0,0,0,134,0,5,0,1
99,0,1,1,0,162500,0,62000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,17,1,1,3,13,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,493,1,0,0,1
99,0,1,1,1,999999,875,20268,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,3,65,1,6,2,13,0,5,0,1,0,42,84,0,1,8,4,1,8500,0,8500,0,0,0,0,209,0,2,0,1
99,0,1,1,0,187500,0,65000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,22,1,1,3,13,1,7,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,429,1,0,0,1
99,0,1,1,1,999999,625,46000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,12,8,0,3,47,1,6,2,13,0,5,0,0,1,34,49,1,5,7,7,1,43000,43000,0,0,0,0,0,366,1,6,1,1
99,0,1,1,0,400000,0,31500,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,0,6,3,12,1,3,2,0,1,24,47,1,0,1,7,1,0,0,0,0,0,0,0,201,0,0,0,0
99,0,1,1,1,999999,412,9000,2,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,4,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,71,2,0,2,1
99,0,1,1,0,162500,0,38845,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,3,77,1,6,2,13,0,5,0,1,0,0,0,2,6,8,5,0,17274,0,0,0,10570,0,0,401,1,8,0,1
99,0,1,1,0,187500,0,12659,2,1,1,1,0,0,0,0,0,0,2,2,4,2,2,1,4,2,0,3,28,0,6,2,4,0,0,0,0,1,26,72,1,0,4,7,1,2500,2500,0,0,0,0,0,101,1,5,0,1
99,0,1,1,0,187500,0,10385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,90,0,6,5,12,0,7,0,1,0,0,0,2,6,8,5,0,10385,0,0,0,6400,0,0,175,1,8,0,1
99,0,1,1,0,400000,0,101600,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,20,1,6,3,13,1,0,1,1,0,42,86,0,0,8,4,1,600,0,600,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,725,32060,1,1,1,1,2,7,1,1,0,1,0,0,3,0,0,1,99,99,0,0,0,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,321,2,0,2,1
99,0,1,1,0,95000,0,25993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,62,0,6,5,6,0,0,0,0,1,25,52,1,4,4,7,1,25993,17636,0,0,0,0,0,403,1,7,0,1
99,0,1,1,1,999999,875,101000,1,1,1,1,0,0,0,0,0,0,4,1,4,2,0,1,28,27,0,7,71,1,6,2,13,0,6,0,1,0,0,0,2,6,8,0,0,6000,0,0,0,0,6000,0,501,0,0,0,1
99,0,1,1,1,999999,362,9360,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,94,2,0,2,1
99,0,1,1,1,999999,437,30000,1,1,2,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,0,11,1,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,156,0,0,2,1
99,0,1,1,0,187500,0,75010,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,30,1,6,2,13,0,1,0,0,1,38,68,1,5,7,7,1,30005,30000,0,0,0,0,0,501,0,1,0,1
99,0,1,1,0,162500,0,26000,1,0,2,0,1,0,1,0,0,0,0,0,5,2,1,1,5,3,1,0,37,0,6,1,4,0,0,0,0,1,17,13,1,3,4,7,1,15000,15000,0,0,0,0,0,171,1,0,0,1
99,0,1,1,1,999999,512,39600,2,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,4,0,4,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,147,2,0,2,1
99,0,1,1,0,350000,0,99000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,3,1,6,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,2,0,2,1
99,0,1,1,1,999999,512,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,9,27,1,6,3,13,1,6,2,0,1,20,12,1,1,3,7,1,2550,2550,0,0,0,0,0,40,0,0,0,1
99,0,1,1,0,187500,0,56295,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,99,99,0,6,18,0,4,3,12,1,5,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,365,0,0,0,1
99,0,1,1,1,999999,1,19178,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,55,1,6,2,13,0,1,0,0,1,26,72,1,3,4,7,1,18633,18500,0,0,0,0,0,231,1,6,1,1
99,0,1,1,1,999999,537,12500,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,35,1,6,4,13,0,6,0,0,1,22,18,1,5,4,7,1,12500,12500,0,0,0,0,0,194,0,1,0,0
99,0,1,1,1,999999,675,44904,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,4,4,0,3,36,1,6,2,13,0,0,0,0,1,25,48,1,5,6,7,1,39038,39038,0,0,0,0,0,450,0,2,0,1
99,0,1,1,0,275000,0,41450,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,2,1,2,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,415,2,0,2,1
99,0,1,1,0,162500,0,13546,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,84,1,6,2,13,0,6,0,1,0,0,0,2,6,8,5,0,10330,0,0,0,7728,0,0,181,1,8,0,1
99,0,1,1,1,999999,675,27560,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,3,26,0,6,3,12,0,0,0,0,1,41,68,1,5,4,7,1,20000,20000,0,0,0,0,0,332,0,1,0,1
99,0,1,1,0,162500,0,24000,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,12,52,0,6,2,3,0,6,0,0,1,26,19,1,5,4,7,1,11000,11000,0,0,0,0,0,240,1,0,0,0
99,0,1,1,0,350000,0,115300,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,19,1,6,3,13,1,0,2,0,1,18,44,1,5,5,7,1,19200,19000,0,0,0,0,0,501,1,0,0,0
99,0,1,1,1,999999,675,6720,2,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,99,99,0,0,16,1,1,3,13,1,7,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,79,0,0,0,1
99,0,1,1,0,162500,0,49935,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,11,1,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,292,0,0,2,1
99,0,1,1,1,999999,875,35100,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,1,19,18,0,3,55,1,6,1,13,0,1,0,0,1,34,47,1,5,4,7,1,35000,35000,0,0,0,0,0,270,0,2,1,1
99,0,1,1,1,999999,1000,61431,2,0,1,0,2,0,1,0,0,0,0,0,4,0,0,1,99,99,2,10,34,1,6,3,13,0,2,0,0,1,32,34,1,1,5,7,1,8500,8500,0,0,0,0,0,480,0,0,0,1
99,0,1,1,1,999999,112,7560,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,69,0,6,3,12,0,7,0,1,0,0,0,2,6,8,5,0,7560,0,0,0,0,7560,0,127,0,1,0,1
99,0,1,1,0,225000,0,38574,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,32,32,0,3,56,0,6,5,4,0,5,0,0,1,14,26,1,3,1,7,1,20574,11809,0,0,0,0,0,465,1,6,0,1
99,0,1,1,0,225000,0,21600,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,63,0,6,2,4,1,1,2,1,0,22,61,1,6,8,1,0,2600,0,0,0,700,0,0,260,1,0,0,1
99,0,1,1,0,42499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,79,1,6,5,13,0,5,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,1,0,6,1,1
99,0,1,1,0,162500,0,54000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,9,0,6,3,13,0,2,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,365,0,0,2,1
99,0,1,1,1,999999,675,31000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,167,0,0,2,1
99,0,1,1,0,187500,0,60000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,28,1,6,2,13,1,0,2,0,1,33,48,1,5,7,7,1,30000,30000,0,0,0,0,0,501,1,1,0,1
99,0,1,1,0,275000,0,70000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,41,1,6,3,13,0,0,0,0,1,41,58,1,5,7,7,1,70000,65000,0,0,0,0,0,501,1,6,1,1
99,0,1,1,1,999999,437,15749,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,1,99,99,0,6,19,1,1,3,13,1,5,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,104,0,0,0,1
99,2,2,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,42,1,1,3,13,0,5,0,1,0,33,76,0,6,8,1,0,8508,0,0,0,0,8508,0,0,1,0,0,1
99,0,1,1,1,999999,625,28024,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,17,0,6,3,12,1,4,2,2,1,24,47,1,0,8,4,1,1000,1000,0,0,0,0,0,216,1,0,0,1
99,0,1,1,0,275000,0,26000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,65,1,6,2,13,0,0,0,1,0,35,68,1,1,8,6,1,20000,8000,0,0,0,0,6000,347,0,2,1,1
99,0,1,1,0,187500,0,52000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,17,1,6,3,13,1,4,1,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,414,1,0,0,1
99,0,1,1,1,999999,462,36120,1,1,1,1,0,0,0,0,0,0,2,1,7,2,2,1,4,0,1,3,22,1,6,2,13,0,6,0,0,1,26,12,1,5,4,7,1,14560,14560,0,0,0,0,0,180,0,2,0,1
99,0,1,1,0,42499,0,27700,1,0,2,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,2,0,17,1,6,3,13,0,4,0,0,1,20,8,1,5,4,7,1,2600,2500,0,0,0,0,100,162,0,0,0,1
99,0,1,1,0,95000,0,35230,2,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,14,1,6,3,13,1,7,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,238,1,0,2,1
99,0,1,1,0,225000,0,136000,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,12,42,1,6,2,13,0,1,0,0,1,79,92,1,5,6,7,1,73000,73000,0,0,0,0,0,501,0,0,1,1
99,0,1,1,0,350000,0,36700,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,26,1,6,3,13,1,1,1,0,1,37,78,1,5,4,7,1,36700,36500,0,0,0,0,0,501,0,1,0,1
99,0,1,1,1,999999,537,40000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,4,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,318,2,0,2,1
99,0,1,1,1,999999,537,37880,1,0,2,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,2,0,30,1,6,1,13,0,5,0,0,1,30,24,1,5,4,7,1,25000,25000,0,0,0,0,0,242,0,0,0,1
99,0,1,1,0,225000,0,0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,3,31,1,6,2,13,0,0,0,0,1,25,18,1,6,4,7,0,0,0,0,0,0,0,0,1,0,2,0,1
99,0,1,1,0,400000,0,103265,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,3,62,0,6,5,12,0,0,0,0,1,41,72,1,5,1,7,1,94288,70250,0,0,0,0,0,501,1,7,0,1
99,0,1,1,1,999999,875,0,1,0,0,1,0,0,0,1,0,1,0,0,4,0,0,1,99,99,1,0,6,0,6,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,1,0,0,2,1
99,0,1,1,0,137500,0,40000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,10,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,270,1,0,2,1
99,0,1,1,0,275000,0,88397,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,28,10,0,12,58,0,6,2,10,0,2,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,275000,0,49560,2,1,2,1,3,0,2,0,0,0,0,0,6,0,0,1,99,99,1,2,19,1,6,3,13,0,5,0,2,1,20,8,1,3,8,4,1,3200,3200,0,0,0,0,0,278,1,0,0,1
99,0,1,1,0,400000,0,82800,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,57,1,6,2,13,0,1,0,0,1,41,68,0,5,4,7,1,77000,67000,5000,0,0,0,0,501,1,6,0,1
99,0,1,1,1,999999,725,38000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,15,2,0,3,36,1,1,2,13,0,5,0,0,1,25,18,1,5,4,7,1,20000,20000,0,0,0,0,0,302,0,1,0,1
99,0,1,1,1,999999,462,24400,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,3,0,4,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,194,2,0,2,1
99,0,1,1,1,999999,412,12000,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,9,1,0,3,37,1,6,2,13,0,8,0,0,1,20,9,1,4,7,7,1,12000,12000,0,0,0,0,0,81,0,2,0,1
99,0,1,1,0,350000,0,100000,1,1,1,1,0,0,0,0,0,0,1,1,6,4,0,1,19,11,0,12,40,0,2,2,6,0,5,0,0,1,37,49,0,5,5,7,1,50000,50000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,275000,0,45072,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,25,25,0,3,69,1,6,2,13,0,0,0,1,0,34,49,1,0,8,6,1,12580,7140,400,0,5040,0,0,465,1,6,1,1
99,0,1,1,0,350000,0,10000,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,52,52,0,3,76,1,6,5,13,0,1,0,1,0,33,76,0,6,8,2,0,0,0,0,0,0,0,0,133,1,2,1,1
99,0,1,1,1,999999,282,62070,1,1,1,1,0,0,0,0,0,0,0,0,8,0,0,1,99,99,3,10,7,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,279,0,0,2,1
99,0,1,1,0,137500,0,32000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,27,1,6,3,13,0,1,0,0,1,41,68,1,5,4,7,1,32000,32000,0,0,0,0,0,496,1,2,0,1
99,0,1,1,1,999999,725,70000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,0,19,0,6,3,12,0,5,0,0,1,22,61,1,1,1,7,1,2000,2000,0,0,0,0,0,348,0,0,0,1
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,16,0,4,3,12,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99,0,1,1,1,999999,1000,195516,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,12,0,3,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,0,1,1,1,999999,575,47000,1,2,2,2,0,0,0,0,0,0,6,1,9,1,0,1,5,5,1,10,29,1,6,2,13,0,3,0,0,1,28,22,1,4,8,4,1,24000,24000,0,0,0,0,0,183,0,0,0,1
99,0,1,1,1,999999,1000,215516,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,5,0,6,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
